instance,learned,ipopt,ipmlstm
0,0.002624096749990713,0.004215700149536133,
1,0.002624096749990713,0.004215700149536133,
2,0.002624096749990713,0.004215700149536133,
3,0.002624096749990713,0.004215700149536133,
4,0.002624096749990713,0.004215700149536133,
5,0.002624096749990713,0.004215700149536133,
6,0.002624096749990713,0.004215700149536133,
7,0.002624096749990713,0.004215700149536133,
8,0.002624096749990713,0.004215700149536133,
9,0.002624096749990713,0.004215700149536133,
10,0.002624096749990713,0.004215700149536133,
11,0.002624096749990713,0.004215700149536133,
12,0.002624096749990713,0.004215700149536133,
13,0.002624096749990713,0.004215700149536133,
14,0.002624096749990713,0.004215700149536133,
15,0.002624096749990713,0.004215700149536133,
16,0.002624096749990713,0.004215700149536133,
17,0.002624096749990713,0.004215700149536133,
18,0.002624096749990713,0.004215700149536133,
19,0.002624096749990713,0.004215700149536133,
20,0.002624096749990713,0.004215700149536133,
21,0.002624096749990713,0.004215700149536133,
22,0.002624096749990713,0.004215700149536133,
23,0.002624096749990713,0.004215700149536133,
24,0.002624096749990713,0.004215700149536133,
25,0.002624096749990713,0.004215700149536133,
26,0.002624096749990713,0.004215700149536133,
27,0.002624096749990713,0.004215700149536133,
28,0.002624096749990713,0.004215700149536133,
29,0.002624096749990713,0.004215700149536133,
30,0.002624096749990713,0.004215700149536133,
31,0.002624096749990713,0.004215700149536133,
32,0.002624096749990713,0.004215700149536133,
33,0.002624096749990713,0.004215700149536133,
34,0.002624096749990713,0.004215700149536133,
35,0.002624096749990713,0.004215700149536133,
36,0.002624096749990713,0.004215700149536133,
37,0.002624096749990713,0.004215700149536133,
38,0.002624096749990713,0.004215700149536133,
39,0.002624096749990713,0.004215700149536133,
40,0.002624096749990713,0.004215700149536133,
41,0.002624096749990713,0.004215700149536133,
42,0.002624096749990713,0.004215700149536133,
43,0.002624096749990713,0.004215700149536133,
44,0.002624096749990713,0.004215700149536133,
45,0.002624096749990713,0.004215700149536133,
46,0.002624096749990713,0.004215700149536133,
47,0.002624096749990713,0.004215700149536133,
48,0.002624096749990713,0.004215700149536133,
49,0.002624096749990713,0.004215700149536133,
50,0.002624096749990713,0.004215700149536133,
51,0.002624096749990713,0.004215700149536133,
52,0.002624096749990713,0.004215700149536133,
53,0.002624096749990713,0.004215700149536133,
54,0.002624096749990713,0.004215700149536133,
55,0.002624096749990713,0.004215700149536133,
56,0.002624096749990713,0.004215700149536133,
57,0.002624096749990713,0.004215700149536133,
58,0.002624096749990713,0.004215700149536133,
59,0.002624096749990713,0.004215700149536133,
60,0.002624096749990713,0.004215700149536133,
61,0.002624096749990713,0.004215700149536133,
62,0.002624096749990713,0.004215700149536133,
63,0.002624096749990713,0.004215700149536133,
64,0.002624096749990713,0.004215700149536133,
65,0.002624096749990713,0.004215700149536133,
66,0.002624096749990713,0.004215700149536133,
67,0.002624096749990713,0.004215700149536133,
68,0.002624096749990713,0.004215700149536133,
69,0.002624096749990713,0.004215700149536133,
70,0.002624096749990713,0.004215700149536133,
71,0.002624096749990713,0.004215700149536133,
72,0.002624096749990713,0.004215700149536133,
73,0.002624096749990713,0.004215700149536133,
74,0.002624096749990713,0.004215700149536133,
75,0.002624096749990713,0.004215700149536133,
76,0.002624096749990713,0.004215700149536133,
77,0.002624096749990713,0.004215700149536133,
78,0.002624096749990713,0.004215700149536133,
79,0.002624096749990713,0.004215700149536133,
80,0.002624096749990713,0.004215700149536133,
81,0.002624096749990713,0.004215700149536133,
82,0.002624096749990713,0.004215700149536133,
83,0.002624096749990713,0.004215700149536133,
84,0.002624096749990713,0.004215700149536133,
85,0.002624096749990713,0.004215700149536133,
86,0.002624096749990713,0.004215700149536133,
87,0.002624096749990713,0.004215700149536133,
88,0.002624096749990713,0.004215700149536133,
89,0.002624096749990713,0.004215700149536133,
90,0.002624096749990713,0.004215700149536133,
91,0.002624096749990713,0.004215700149536133,
92,0.002624096749990713,0.004215700149536133,
93,0.002624096749990713,0.004215700149536133,
94,0.002624096749990713,0.004215700149536133,
95,0.002624096749990713,0.004215700149536133,
96,0.002624096749990713,0.004215700149536133,
97,0.002624096749990713,0.004215700149536133,
98,0.002624096749990713,0.004215700149536133,
99,0.002624096749990713,0.004215700149536133,
100,0.002624096749990713,0.004215700149536133,
101,0.002624096749990713,0.004215700149536133,
102,0.002624096749990713,0.004215700149536133,
103,0.002624096749990713,0.004215700149536133,
104,0.002624096749990713,0.004215700149536133,
105,0.002624096749990713,0.004215700149536133,
106,0.002624096749990713,0.004215700149536133,
107,0.002624096749990713,0.004215700149536133,
108,0.002624096749990713,0.004215700149536133,
109,0.002624096749990713,0.004215700149536133,
110,0.002624096749990713,0.004215700149536133,
111,0.002624096749990713,0.004215700149536133,
112,0.002624096749990713,0.004215700149536133,
113,0.002624096749990713,0.004215700149536133,
114,0.002624096749990713,0.004215700149536133,
115,0.002624096749990713,0.004215700149536133,
116,0.002624096749990713,0.004215700149536133,
117,0.002624096749990713,0.004215700149536133,
118,0.002624096749990713,0.004215700149536133,
119,0.002624096749990713,0.004215700149536133,
120,0.002624096749990713,0.004215700149536133,
121,0.002624096749990713,0.004215700149536133,
122,0.002624096749990713,0.004215700149536133,
123,0.002624096749990713,0.004215700149536133,
124,0.002624096749990713,0.004215700149536133,
125,0.002624096749990713,0.004215700149536133,
126,0.002624096749990713,0.004215700149536133,
127,0.002624096749990713,0.004215700149536133,
128,0.002624096749990713,0.004215700149536133,
129,0.002624096749990713,0.004215700149536133,
130,0.002624096749990713,0.004215700149536133,
131,0.002624096749990713,0.004215700149536133,
132,0.002624096749990713,0.004215700149536133,
133,0.002624096749990713,0.004215700149536133,
134,0.002624096749990713,0.004215700149536133,
135,0.002624096749990713,0.004215700149536133,
136,0.002624096749990713,0.004215700149536133,
137,0.002624096749990713,0.004215700149536133,
138,0.002624096749990713,0.004215700149536133,
139,0.002624096749990713,0.004215700149536133,
140,0.002624096749990713,0.004215700149536133,
141,0.002624096749990713,0.004215700149536133,
142,0.002624096749990713,0.004215700149536133,
143,0.002624096749990713,0.004215700149536133,
144,0.002624096749990713,0.004215700149536133,
145,0.002624096749990713,0.004215700149536133,
146,0.002624096749990713,0.004215700149536133,
147,0.002624096749990713,0.004215700149536133,
148,0.002624096749990713,0.004215700149536133,
149,0.002624096749990713,0.004215700149536133,
150,0.002624096749990713,0.004215700149536133,
151,0.002624096749990713,0.004215700149536133,
152,0.002624096749990713,0.004215700149536133,
153,0.002624096749990713,0.004215700149536133,
154,0.002624096749990713,0.004215700149536133,
155,0.002624096749990713,0.004215700149536133,
156,0.002624096749990713,0.004215700149536133,
157,0.002624096749990713,0.004215700149536133,
158,0.002624096749990713,0.004215700149536133,
159,0.002624096749990713,0.004215700149536133,
160,0.002624096749990713,0.004215700149536133,
161,0.002624096749990713,0.004215700149536133,
162,0.002624096749990713,0.004215700149536133,
163,0.002624096749990713,0.004215700149536133,
164,0.002624096749990713,0.004215700149536133,
165,0.002624096749990713,0.004215700149536133,
166,0.002624096749990713,0.004215700149536133,
167,0.002624096749990713,0.004215700149536133,
168,0.002624096749990713,0.004215700149536133,
169,0.002624096749990713,0.004215700149536133,
170,0.002624096749990713,0.004215700149536133,
171,0.002624096749990713,0.004215700149536133,
172,0.002624096749990713,0.004215700149536133,
173,0.002624096749990713,0.004215700149536133,
174,0.002624096749990713,0.004215700149536133,
175,0.002624096749990713,0.004215700149536133,
176,0.002624096749990713,0.004215700149536133,
177,0.002624096749990713,0.004215700149536133,
178,0.002624096749990713,0.004215700149536133,
179,0.002624096749990713,0.004215700149536133,
180,0.002624096749990713,0.004215700149536133,
181,0.002624096749990713,0.004215700149536133,
182,0.002624096749990713,0.004215700149536133,
183,0.002624096749990713,0.004215700149536133,
184,0.002624096749990713,0.004215700149536133,
185,0.002624096749990713,0.004215700149536133,
186,0.002624096749990713,0.004215700149536133,
187,0.002624096749990713,0.004215700149536133,
188,0.002624096749990713,0.004215700149536133,
189,0.002624096749990713,0.004215700149536133,
190,0.002624096749990713,0.004215700149536133,
191,0.002624096749990713,0.004215700149536133,
192,0.002624096749990713,0.004215700149536133,
193,0.002624096749990713,0.004215700149536133,
194,0.002624096749990713,0.004215700149536133,
195,0.002624096749990713,0.004215700149536133,
196,0.002624096749990713,0.004215700149536133,
197,0.002624096749990713,0.004215700149536133,
198,0.002624096749990713,0.004215700149536133,
199,0.002624096749990713,0.004215700149536133,
200,0.002624096749990713,0.004215700149536133,
201,0.002624096749990713,0.004215700149536133,
202,0.002624096749990713,0.004215700149536133,
203,0.002624096749990713,0.004215700149536133,
204,0.002624096749990713,0.004215700149536133,
205,0.002624096749990713,0.004215700149536133,
206,0.002624096749990713,0.004215700149536133,
207,0.002624096749990713,0.004215700149536133,
208,0.002624096749990713,0.004215700149536133,
209,0.002624096749990713,0.004215700149536133,
210,0.002624096749990713,0.004215700149536133,
211,0.002624096749990713,0.004215700149536133,
212,0.002624096749990713,0.004215700149536133,
213,0.002624096749990713,0.004215700149536133,
214,0.002624096749990713,0.004215700149536133,
215,0.002624096749990713,0.004215700149536133,
216,0.002624096749990713,0.004215700149536133,
217,0.002624096749990713,0.004215700149536133,
218,0.002624096749990713,0.004215700149536133,
219,0.002624096749990713,0.004215700149536133,
220,0.002624096749990713,0.004215700149536133,
221,0.002624096749990713,0.004215700149536133,
222,0.002624096749990713,0.004215700149536133,
223,0.002624096749990713,0.004215700149536133,
224,0.002624096749990713,0.004215700149536133,
225,0.002624096749990713,0.004215700149536133,
226,0.002624096749990713,0.004215700149536133,
227,0.002624096749990713,0.004215700149536133,
228,0.002624096749990713,0.004215700149536133,
229,0.002624096749990713,0.004215700149536133,
230,0.002624096749990713,0.004215700149536133,
231,0.002624096749990713,0.004215700149536133,
232,0.002624096749990713,0.004215700149536133,
233,0.002624096749990713,0.004215700149536133,
234,0.002624096749990713,0.004215700149536133,
235,0.002624096749990713,0.004215700149536133,
236,0.002624096749990713,0.004215700149536133,
237,0.002624096749990713,0.004215700149536133,
238,0.002624096749990713,0.004215700149536133,
239,0.002624096749990713,0.004215700149536133,
240,0.002624096749990713,0.004215700149536133,
241,0.002624096749990713,0.004215700149536133,
242,0.002624096749990713,0.004215700149536133,
243,0.002624096749990713,0.004215700149536133,
244,0.002624096749990713,0.004215700149536133,
245,0.002624096749990713,0.004215700149536133,
246,0.002624096749990713,0.004215700149536133,
247,0.002624096749990713,0.004215700149536133,
248,0.002624096749990713,0.004215700149536133,
249,0.002624096749990713,0.004215700149536133,
250,0.002624096749990713,0.004215700149536133,
251,0.002624096749990713,0.004215700149536133,
252,0.002624096749990713,0.004215700149536133,
253,0.002624096749990713,0.004215700149536133,
254,0.002624096749990713,0.004215700149536133,
255,0.002624096749990713,0.004215700149536133,
256,0.002624096749990713,0.004215700149536133,
257,0.002624096749990713,0.004215700149536133,
258,0.002624096749990713,0.004215700149536133,
259,0.002624096749990713,0.004215700149536133,
260,0.002624096749990713,0.004215700149536133,
261,0.002624096749990713,0.004215700149536133,
262,0.002624096749990713,0.004215700149536133,
263,0.002624096749990713,0.004215700149536133,
264,0.002624096749990713,0.004215700149536133,
265,0.002624096749990713,0.004215700149536133,
266,0.002624096749990713,0.004215700149536133,
267,0.002624096749990713,0.004215700149536133,
268,0.002624096749990713,0.004215700149536133,
269,0.002624096749990713,0.004215700149536133,
270,0.002624096749990713,0.004215700149536133,
271,0.002624096749990713,0.004215700149536133,
272,0.002624096749990713,0.004215700149536133,
273,0.002624096749990713,0.004215700149536133,
274,0.002624096749990713,0.004215700149536133,
275,0.002624096749990713,0.004215700149536133,
276,0.002624096749990713,0.004215700149536133,
277,0.002624096749990713,0.004215700149536133,
278,0.002624096749990713,0.004215700149536133,
279,0.002624096749990713,0.004215700149536133,
280,0.002624096749990713,0.004215700149536133,
281,0.002624096749990713,0.004215700149536133,
282,0.002624096749990713,0.004215700149536133,
283,0.002624096749990713,0.004215700149536133,
284,0.002624096749990713,0.004215700149536133,
285,0.002624096749990713,0.004215700149536133,
286,0.002624096749990713,0.004215700149536133,
287,0.002624096749990713,0.004215700149536133,
288,0.002624096749990713,0.004215700149536133,
289,0.002624096749990713,0.004215700149536133,
290,0.002624096749990713,0.004215700149536133,
291,0.002624096749990713,0.004215700149536133,
292,0.002624096749990713,0.004215700149536133,
293,0.002624096749990713,0.004215700149536133,
294,0.002624096749990713,0.004215700149536133,
295,0.002624096749990713,0.004215700149536133,
296,0.002624096749990713,0.004215700149536133,
297,0.002624096749990713,0.004215700149536133,
298,0.002624096749990713,0.004215700149536133,
299,0.002624096749990713,0.004215700149536133,
300,0.002624096749990713,0.004215700149536133,
301,0.002624096749990713,0.004215700149536133,
302,0.002624096749990713,0.004215700149536133,
303,0.002624096749990713,0.004215700149536133,
304,0.002624096749990713,0.004215700149536133,
305,0.002624096749990713,0.004215700149536133,
306,0.002624096749990713,0.004215700149536133,
307,0.002624096749990713,0.004215700149536133,
308,0.002624096749990713,0.004215700149536133,
309,0.002624096749990713,0.004215700149536133,
310,0.002624096749990713,0.004215700149536133,
311,0.002624096749990713,0.004215700149536133,
312,0.002624096749990713,0.004215700149536133,
313,0.002624096749990713,0.004215700149536133,
314,0.002624096749990713,0.004215700149536133,
315,0.002624096749990713,0.004215700149536133,
316,0.002624096749990713,0.004215700149536133,
317,0.002624096749990713,0.004215700149536133,
318,0.002624096749990713,0.004215700149536133,
319,0.002624096749990713,0.004215700149536133,
320,0.002624096749990713,0.004215700149536133,
321,0.002624096749990713,0.004215700149536133,
322,0.002624096749990713,0.004215700149536133,
323,0.002624096749990713,0.004215700149536133,
324,0.002624096749990713,0.004215700149536133,
325,0.002624096749990713,0.004215700149536133,
326,0.002624096749990713,0.004215700149536133,
327,0.002624096749990713,0.004215700149536133,
328,0.002624096749990713,0.004215700149536133,
329,0.002624096749990713,0.004215700149536133,
330,0.002624096749990713,0.004215700149536133,
331,0.002624096749990713,0.004215700149536133,
332,0.002624096749990713,0.004215700149536133,
333,0.002624096749990713,0.004215700149536133,
334,0.002624096749990713,0.004215700149536133,
335,0.002624096749990713,0.004215700149536133,
336,0.002624096749990713,0.004215700149536133,
337,0.002624096749990713,0.004215700149536133,
338,0.002624096749990713,0.004215700149536133,
339,0.002624096749990713,0.004215700149536133,
340,0.002624096749990713,0.004215700149536133,
341,0.002624096749990713,0.004215700149536133,
342,0.002624096749990713,0.004215700149536133,
343,0.002624096749990713,0.004215700149536133,
344,0.002624096749990713,0.004215700149536133,
345,0.002624096749990713,0.004215700149536133,
346,0.002624096749990713,0.004215700149536133,
347,0.002624096749990713,0.004215700149536133,
348,0.002624096749990713,0.004215700149536133,
349,0.002624096749990713,0.004215700149536133,
350,0.002624096749990713,0.004215700149536133,
351,0.002624096749990713,0.004215700149536133,
352,0.002624096749990713,0.004215700149536133,
353,0.002624096749990713,0.004215700149536133,
354,0.002624096749990713,0.004215700149536133,
355,0.002624096749990713,0.004215700149536133,
356,0.002624096749990713,0.004215700149536133,
357,0.002624096749990713,0.004215700149536133,
358,0.002624096749990713,0.004215700149536133,
359,0.002624096749990713,0.004215700149536133,
360,0.002624096749990713,0.004215700149536133,
361,0.002624096749990713,0.004215700149536133,
362,0.002624096749990713,0.004215700149536133,
363,0.002624096749990713,0.004215700149536133,
364,0.002624096749990713,0.004215700149536133,
365,0.002624096749990713,0.004215700149536133,
366,0.002624096749990713,0.004215700149536133,
367,0.002624096749990713,0.004215700149536133,
368,0.002624096749990713,0.004215700149536133,
369,0.002624096749990713,0.004215700149536133,
370,0.002624096749990713,0.004215700149536133,
371,0.002624096749990713,0.004215700149536133,
372,0.002624096749990713,0.004215700149536133,
373,0.002624096749990713,0.004215700149536133,
374,0.002624096749990713,0.004215700149536133,
375,0.002624096749990713,0.004215700149536133,
376,0.002624096749990713,0.004215700149536133,
377,0.002624096749990713,0.004215700149536133,
378,0.002624096749990713,0.004215700149536133,
379,0.002624096749990713,0.004215700149536133,
380,0.002624096749990713,0.004215700149536133,
381,0.002624096749990713,0.004215700149536133,
382,0.002624096749990713,0.004215700149536133,
383,0.002624096749990713,0.004215700149536133,
384,0.002624096749990713,0.004215700149536133,
385,0.002624096749990713,0.004215700149536133,
386,0.002624096749990713,0.004215700149536133,
387,0.002624096749990713,0.004215700149536133,
388,0.002624096749990713,0.004215700149536133,
389,0.002624096749990713,0.004215700149536133,
390,0.002624096749990713,0.004215700149536133,
391,0.002624096749990713,0.004215700149536133,
392,0.002624096749990713,0.004215700149536133,
393,0.002624096749990713,0.004215700149536133,
394,0.002624096749990713,0.004215700149536133,
395,0.002624096749990713,0.004215700149536133,
396,0.002624096749990713,0.004215700149536133,
397,0.002624096749990713,0.004215700149536133,
398,0.002624096749990713,0.004215700149536133,
399,0.002624096749990713,0.004215700149536133,
400,0.002624096749990713,0.004215700149536133,
401,0.002624096749990713,0.004215700149536133,
402,0.002624096749990713,0.004215700149536133,
403,0.002624096749990713,0.004215700149536133,
404,0.002624096749990713,0.004215700149536133,
405,0.002624096749990713,0.004215700149536133,
406,0.002624096749990713,0.004215700149536133,
407,0.002624096749990713,0.004215700149536133,
408,0.002624096749990713,0.004215700149536133,
409,0.002624096749990713,0.004215700149536133,
410,0.002624096749990713,0.004215700149536133,
411,0.002624096749990713,0.004215700149536133,
412,0.002624096749990713,0.004215700149536133,
413,0.002624096749990713,0.004215700149536133,
414,0.002624096749990713,0.004215700149536133,
415,0.002624096749990713,0.004215700149536133,
416,0.002624096749990713,0.004215700149536133,
417,0.002624096749990713,0.004215700149536133,
418,0.002624096749990713,0.004215700149536133,
419,0.002624096749990713,0.004215700149536133,
420,0.002624096749990713,0.004215700149536133,
421,0.002624096749990713,0.004215700149536133,
422,0.002624096749990713,0.004215700149536133,
423,0.002624096749990713,0.004215700149536133,
424,0.002624096749990713,0.004215700149536133,
425,0.002624096749990713,0.004215700149536133,
426,0.002624096749990713,0.004215700149536133,
427,0.002624096749990713,0.004215700149536133,
428,0.002624096749990713,0.004215700149536133,
429,0.002624096749990713,0.004215700149536133,
430,0.002624096749990713,0.004215700149536133,
431,0.002624096749990713,0.004215700149536133,
432,0.002624096749990713,0.004215700149536133,
433,0.002624096749990713,0.004215700149536133,
434,0.002624096749990713,0.004215700149536133,
435,0.002624096749990713,0.004215700149536133,
436,0.002624096749990713,0.004215700149536133,
437,0.002624096749990713,0.004215700149536133,
438,0.002624096749990713,0.004215700149536133,
439,0.002624096749990713,0.004215700149536133,
440,0.002624096749990713,0.004215700149536133,
441,0.002624096749990713,0.004215700149536133,
442,0.002624096749990713,0.004215700149536133,
443,0.002624096749990713,0.004215700149536133,
444,0.002624096749990713,0.004215700149536133,
445,0.002624096749990713,0.004215700149536133,
446,0.002624096749990713,0.004215700149536133,
447,0.002624096749990713,0.004215700149536133,
448,0.002624096749990713,0.004215700149536133,
449,0.002624096749990713,0.004215700149536133,
450,0.002624096749990713,0.004215700149536133,
451,0.002624096749990713,0.004215700149536133,
452,0.002624096749990713,0.004215700149536133,
453,0.002624096749990713,0.004215700149536133,
454,0.002624096749990713,0.004215700149536133,
455,0.002624096749990713,0.004215700149536133,
456,0.002624096749990713,0.004215700149536133,
457,0.002624096749990713,0.004215700149536133,
458,0.002624096749990713,0.004215700149536133,
459,0.002624096749990713,0.004215700149536133,
460,0.002624096749990713,0.004215700149536133,
461,0.002624096749990713,0.004215700149536133,
462,0.002624096749990713,0.004215700149536133,
463,0.002624096749990713,0.004215700149536133,
464,0.002624096749990713,0.004215700149536133,
465,0.002624096749990713,0.004215700149536133,
466,0.002624096749990713,0.004215700149536133,
467,0.002624096749990713,0.004215700149536133,
468,0.002624096749990713,0.004215700149536133,
469,0.002624096749990713,0.004215700149536133,
470,0.002624096749990713,0.004215700149536133,
471,0.002624096749990713,0.004215700149536133,
472,0.002624096749990713,0.004215700149536133,
473,0.002624096749990713,0.004215700149536133,
474,0.002624096749990713,0.004215700149536133,
475,0.002624096749990713,0.004215700149536133,
476,0.002624096749990713,0.004215700149536133,
477,0.002624096749990713,0.004215700149536133,
478,0.002624096749990713,0.004215700149536133,
479,0.002624096749990713,0.004215700149536133,
480,0.002624096749990713,0.004215700149536133,
481,0.002624096749990713,0.004215700149536133,
482,0.002624096749990713,0.004215700149536133,
483,0.002624096749990713,0.004215700149536133,
484,0.002624096749990713,0.004215700149536133,
485,0.002624096749990713,0.004215700149536133,
486,0.002624096749990713,0.004215700149536133,
487,0.002624096749990713,0.004215700149536133,
488,0.002624096749990713,0.004215700149536133,
489,0.002624096749990713,0.004215700149536133,
490,0.002624096749990713,0.004215700149536133,
491,0.002624096749990713,0.004215700149536133,
492,0.002624096749990713,0.004215700149536133,
493,0.002624096749990713,0.004215700149536133,
494,0.002624096749990713,0.004215700149536133,
495,0.002624096749990713,0.004215700149536133,
496,0.002624096749990713,0.004215700149536133,
497,0.002624096749990713,0.004215700149536133,
498,0.002624096749990713,0.004215700149536133,
499,0.002624096749990713,0.004215700149536133,
